Player Username, Team File, Opponent Username, Result, Turn Count, Battle ID
distilledtrace,/home/ubuntu/metagross/external/metamon_cache/teams/competitive/gen1ou/team_1008.gen1ou_team,fpdistilled,WIN,31,9958804259
distilledtrace,/home/ubuntu/metagross/external/metamon_cache/teams/competitive/gen1ou/team_1008.gen1ou_team,fpdistilled,LOSS,45,7930349055
